"SessionName","CreatedTime","ObjectName","FrameIndex","TimeStamp","PosX","PosY","PosZ","RotX","RotY","RotZ","ScaleX","ScaleY","ScaleZ"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102155","389.846","0","1.14","1.518174","0","0","0","0.2544106","0.2588212","0.2632318"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102156","389.8495","0","1.14","1.521003","0","0","0","0.25428","0.2585599","0.2628399"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102157","389.8529","0","1.14","1.52366","0","0","0","0.2541597","0.2583194","0.2624791"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102158","389.8564","0","1.14","1.526451","0","0","0","0.2540363","0.2580726","0.2621089"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102159","389.8597","0","1.14","1.52913","0","0","0","0.2539182","0.2578364","0.2617546"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102160","389.8631","0","1.14","1.531854","0","0","0","0.2537995","0.257599","0.2613984"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102161","389.8665","0","1.14","1.53454","0","0","0","0.2536848","0.2573696","0.2610544"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102162","389.8699","0","1.14","1.537267","0","0","0","0.2535707","0.2571414","0.2607121"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102163","389.8731","0","1.14","1.539872","0","0","0","0.2534628","0.2569255","0.2603883"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102164","389.8766","0","1.14","1.542659","0","0","0","0.2533487","0.2566975","0.2600462"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102165","389.8799","0","1.14","1.545313","0","0","0","0.253242","0.2564839","0.2597259"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102166","389.8833","0","1.14","1.547988","0","0","0","0.2531358","0.2562716","0.2594074"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102167","389.8867","0","1.14","1.550748","0","0","0","0.2530282","0.2560564","0.2590846"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102168","389.89","0","1.14","1.553342","0","0","0","0.2529296","0.2558593","0.2587889"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102169","389.8935","0","1.14","1.556162","0","0","0","0.2528235","0.2556471","0.2584706"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102170","389.8968","0","1.14","1.558796","0","0","0","0.2527263","0.2554526","0.2581789"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102171","389.9002","0","1.14","1.561507","0","0","0","0.2526278","0.2552556","0.2578833"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102172","389.9035","0","1.14","1.564185","0","0","0","0.252532","0.255064","0.257596"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102173","389.9069","0","1.14","1.566883","0","0","0","0.2524379","0.2548759","0.2573138"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102174","389.9102","0","1.14","1.569564","0","0","0","0.2523456","0.2546912","0.2570368"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102175","389.9137","0","1.14","1.5723","0","0","0","0.2522532","0.2545064","0.2567597"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102176","389.9171","0","1.14","1.575016","0","0","0","0.2521635","0.2543271","0.2564906"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102177","389.9206","0","1.14","1.5778","0","0","0","0.252073","0.254146","0.256219"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102178","389.9238","0","1.14","1.580409","0","0","0","0.2519903","0.2539807","0.255971"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102179","389.9272","0","1.14","1.583102","0","0","0","0.2519068","0.2538137","0.2557205"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102180","389.9306","0","1.14","1.585817","0","0","0","0.2518243","0.2536485","0.2554727"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102181","389.934","0","1.14","1.58853","0","0","0","0.2517435","0.2534869","0.2552304"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102182","389.9373","0","1.14","1.591155","0","0","0","0.2516668","0.2533337","0.2550005"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102183","389.9407","0","1.14","1.593954","0","0","0","0.2515873","0.2531746","0.2547619"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102184","389.944","0","1.14","1.596532","0","0","0","0.2515157","0.2530313","0.2545469"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102185","389.9473","0","1.14","1.59918","0","0","0","0.2514442","0.2528883","0.2543325"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102186","389.9508","0","1.14","1.60197","0","0","0","0.2513694","0.2527388","0.2541082"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102187","389.954","0","1.14","1.604599","0","0","0","0.2513022","0.2526043","0.2539065"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102188","389.9574","0","1.14","1.607283","0","0","0","0.2512345","0.2524691","0.2537036"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102189","389.9608","0","1.14","1.610021","0","0","0","0.2511674","0.2523348","0.2535022"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102190","389.9642","0","1.14","1.612694","0","0","0","0.2511034","0.2522068","0.2533101"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102191","389.9675","0","1.14","1.615367","0","0","0","0.2510418","0.2520835","0.2531253"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102192","389.9709","0","1.14","1.618063","0","0","0","0.2509807","0.2519614","0.2529421"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102193","389.9742","0","1.14","1.620721","0","0","0","0.2509227","0.2518453","0.252768"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102194","389.9775","0","1.14","1.623393","0","0","0","0.2508664","0.2517327","0.252599"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102195","389.9809","0","1.14","1.626097","0","0","0","0.2508107","0.2516214","0.2524321"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102196","389.9843","0","1.14","1.628807","0","0","0","0.2507569","0.2515137","0.2522706"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102197","389.9878","0","1.14","1.631557","0","0","0","0.2507039","0.2514077","0.2521116"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102198","390.2825","0","1.14","1.86735","0","0","0","0.2532498","0.2564996","0.2597494"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102199","390.2887","0","1.14","1.872288","0","0","0","0.2534496","0.2568993","0.2603489"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102200","390.2906","0","1.14","1.873872","0","0","0","0.2535146","0.2570291","0.2605436"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102201","390.2951","0","1.14","1.87746","0","0","0","0.2536656","0.2573311","0.2609967"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102202","390.2984","0","1.14","1.88008","0","0","0","0.2537765","0.2575529","0.2613294"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102203","390.3018","0","1.14","1.882764","0","0","0","0.2538925","0.257785","0.2616775"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102204","390.3051","0","1.14","1.885483","0","0","0","0.2540114","0.2580228","0.2620342"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102205","390.3086","0","1.14","1.888214","0","0","0","0.2541332","0.2582665","0.2623997"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102206","390.312","0","1.14","1.890933","0","0","0","0.2542556","0.2585112","0.2627668"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102207","390.3154","0","1.14","1.893681","0","0","0","0.2543809","0.2587618","0.2631427"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102208","390.3188","0","1.14","1.896363","0","0","0","0.2545054","0.2590108","0.2635162"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102209","390.3221","0","1.14","1.899069","0","0","0","0.2546328","0.2592657","0.2638985"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102210","390.3256","0","1.14","1.901816","0","0","0","0.2547633","0.2595266","0.2642898"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102211","390.3289","0","1.14","1.904527","0","0","0","0.2548941","0.2597882","0.2646824"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102212","390.3322","0","1.14","1.90715","0","0","0","0.2550226","0.2600453","0.2650679"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102213","390.3357","0","1.14","1.909887","0","0","0","0.2551581","0.2603163","0.2654744"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102214","390.3391","0","1.14","1.912649","0","0","0","0.2552953","0.2605907","0.265886"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102215","390.3425","0","1.14","1.915323","0","0","0","0.2554315","0.2608629","0.2662944"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102216","390.3459","0","1.14","1.918081","0","0","0","0.2555734","0.2611468","0.2667203"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102217","390.3493","0","1.14","1.920803","0","0","0","0.2557143","0.2614285","0.2671428"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102218","390.3528","0","1.14","1.923551","0","0","0","0.2558596","0.2617193","0.2675789"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102219","390.3561","0","1.14","1.926282","0","0","0","0.2560038","0.2620076","0.2680114"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102220","390.3596","0","1.14","1.928995","0","0","0","0.2561496","0.2622992","0.2684488"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102221","390.363","0","1.14","1.931739","0","0","0","0.2562985","0.2625971","0.2688956"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102222","390.3662","0","1.14","1.934359","0","0","0","0.2564431","0.2628863","0.2693294"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102223","390.3698","0","1.14","1.937154","0","0","0","0.2565984","0.2631967","0.269795"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102224","390.3731","0","1.14","1.939845","0","0","0","0.2567492","0.2634983","0.2702474"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102225","390.3766","0","1.14","1.942605","0","0","0","0.2569062","0.2638123","0.2707185"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102226","390.38","0","1.14","1.945376","0","0","0","0.2570648","0.2641297","0.2711945"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102227","390.3834","0","1.14","1.94807","0","0","0","0.2572205","0.2644409","0.2716614"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102228","390.3868","0","1.14","1.950774","0","0","0","0.2573792","0.2647585","0.2721377"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102229","390.3901","0","1.14","1.953465","0","0","0","0.257538","0.265076","0.2726139"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102230","390.3936","0","1.14","1.956221","0","0","0","0.2577032","0.2654063","0.2731095"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102231","390.397","0","1.14","1.958996","0","0","0","0.25787","0.2657399","0.2736099"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102232","390.4004","0","1.14","1.961693","0","0","0","0.2580351","0.2660702","0.2741053"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102233","390.4037","0","1.14","1.964318","0","0","0","0.2581951","0.2663902","0.2745853"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102234","390.4072","0","1.14","1.967135","0","0","0","0.2583701","0.2667401","0.2751102"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102235","390.4106","0","1.14","1.969843","0","0","0","0.2585399","0.2670797","0.2756196"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102236","390.414","0","1.14","1.972583","0","0","0","0.2587129","0.2674259","0.2761388"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102237","390.4173","0","1.14","1.97521","0","0","0","0.2588806","0.2677613","0.2766419"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102238","390.4208","0","1.14","1.978008","0","0","0","0.2590603","0.2681206","0.2771808"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102239","390.4241","0","1.14","1.980675","0","0","0","0.2592327","0.2684654","0.2776981"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102240","390.4276","0","1.14","1.983411","0","0","0","0.2594119","0.2688239","0.2782358"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102241","390.431","0","1.14","1.986178","0","0","0","0.2595945","0.269189","0.2787835"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102242","390.4345","0","1.14","1.988936","0","0","0","0.2597786","0.2695573","0.2793359"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102243","390.4379","0","1.14","1.991697","0","0","0","0.2599643","0.2699286","0.279893"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102244","390.4414","0","1.14","1.994462","0","0","0","0.2601497","0.2702995","0.2804492"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102245","390.4447","0","1.14","1.997129","0","0","0","0.2603311","0.2706621","0.2809932"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102246","390.448","0","1.14","1.999771","0","0","0","0.2605157","0.2710314","0.2815471"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102247","390.4515","0","1.14","2.002545","0","0","0","0.2607056","0.2714111","0.2821167"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102248","390.4549","0","1.14","2.005239","0","0","0","0.260895","0.27179","0.282685"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102249","390.4581","0","1.14","2.007825","0","0","0","0.2610763","0.2721526","0.2832289"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102250","390.4615","0","1.14","2.010578","0","0","0","0.2612705","0.272541","0.2838116"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102251","390.4649","0","1.14","2.013288","0","0","0","0.2614642","0.2729285","0.2843928"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102252","390.4684","0","1.14","2.016063","0","0","0","0.2616653","0.2733306","0.2849959"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102253","390.4718","0","1.14","2.018801","0","0","0","0.2618639","0.2737278","0.2855917"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102254","390.4752","0","1.14","2.021495","0","0","0","0.26206","0.27412","0.28618"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102255","390.4787","0","1.14","2.024294","0","0","0","0.2622655","0.2745309","0.2867965"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102256","390.4821","0","1.14","2.027022","0","0","0","0.2624684","0.2749368","0.2874053"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102257","390.4855","0","1.14","2.029763","0","0","0","0.2626728","0.2753456","0.2880183"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102258","390.4889","0","1.14","2.032493","0","0","0","0.2628786","0.2757571","0.2886357"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102259","390.4924","0","1.14","2.035271","0","0","0","0.2630878","0.2761756","0.2892635"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102260","390.4958","0","1.14","2.038031","0","0","0","0.2632985","0.276597","0.2898955"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102261","390.4992","0","1.14","2.040724","0","0","0","0.2635044","0.2770087","0.290513"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102262","390.5027","0","1.14","2.043494","0","0","0","0.2637178","0.2774356","0.2911535"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102263","390.5061","0","1.14","2.046227","0","0","0","0.2639285","0.2778569","0.2917854"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102264","390.5095","0","1.14","2.048957","0","0","0","0.2641426","0.2782852","0.2924278"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102265","390.5129","0","1.14","2.051699","0","0","0","0.2643602","0.2787205","0.2930807"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102266","390.5163","0","1.14","2.054368","0","0","0","0.2645706","0.2791413","0.2937119"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102267","390.5197","0","1.14","2.05715","0","0","0","0.2647931","0.2795863","0.2943794"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102268","390.5231","0","1.14","2.059839","0","0","0","0.2650083","0.2800166","0.2950249"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102269","390.5265","0","1.14","2.062569","0","0","0","0.2652269","0.2804539","0.2956808"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102270","390.53","0","1.14","2.065351","0","0","0","0.2654535","0.280907","0.2963605"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102271","390.5334","0","1.14","2.068067","0","0","0","0.2656747","0.2813495","0.2970243"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102272","390.5369","0","1.14","2.070863","0","0","0","0.265904","0.281808","0.297712"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102273","390.5402","0","1.14","2.073523","0","0","0","0.2661234","0.2822467","0.29837"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102274","390.5436","0","1.14","2.076212","0","0","0","0.2663462","0.2826923","0.2990385"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102275","390.5471","0","1.14","2.079026","0","0","0","0.2665816","0.2831632","0.2997447"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102276","390.5504","0","1.14","2.081715","0","0","0","0.2668069","0.2836138","0.3004208"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102277","390.5538","0","1.14","2.084388","0","0","0","0.2670335","0.2840669","0.3011004"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102278","390.5572","0","1.14","2.087094","0","0","0","0.2672612","0.2845224","0.3017837"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102279","390.5605","0","1.14","2.089808","0","0","0","0.2674925","0.284985","0.3024774"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102280","390.5639","0","1.14","2.092496","0","0","0","0.267725","0.2854499","0.3031749"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102281","390.5674","0","1.14","2.095262","0","0","0","0.267961","0.285922","0.303883"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102282","390.5708","0","1.14","2.098014","0","0","0","0.2682006","0.2864012","0.3046018"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102283","390.5742","0","1.14","2.10074","0","0","0","0.2684367","0.2868733","0.30531"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102284","390.5776","0","1.14","2.103421","0","0","0","0.2686716","0.2873431","0.3060147"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102285","390.581","0","1.14","2.106176","0","0","0","0.2689148","0.2878295","0.3067443"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102286","390.5844","0","1.14","2.108864","0","0","0","0.269152","0.288304","0.307456"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102287","390.5878","0","1.14","2.111577","0","0","0","0.2693927","0.2887855","0.3081782"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102288","390.5911","0","1.14","2.114208","0","0","0","0.2696273","0.2892547","0.308882"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102289","390.5945","0","1.14","2.116912","0","0","0","0.2698703","0.2897407","0.309611"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102290","390.5979","0","1.14","2.11965","0","0","0","0.2701169","0.2902337","0.3103506"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102291","390.6011","0","1.14","2.122255","0","0","0","0.2703523","0.2907045","0.3110568"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102292","390.6046","0","1.14","2.12501","0","0","0","0.270601","0.2912021","0.3118031"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102293","390.608","0","1.14","2.127738","0","0","0","0.2708484","0.2916968","0.3125453"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102294","390.6114","0","1.14","2.130455","0","0","0","0.2710969","0.2921938","0.3132907"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102295","390.6148","0","1.14","2.133178","0","0","0","0.271349","0.2926979","0.3140469"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102296","390.6181","0","1.14","2.135871","0","0","0","0.2715971","0.2931942","0.3147913"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102297","390.6215","0","1.14","2.138551","0","0","0","0.2718462","0.2936925","0.3155388"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102298","390.6249","0","1.14","2.141302","0","0","0","0.272104","0.2942081","0.3163121"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102299","390.6284","0","1.14","2.144065","0","0","0","0.2723629","0.2947258","0.3170887"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102300","390.6318","0","1.14","2.146771","0","0","0","0.2726152","0.2952304","0.3178456"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102301","390.6352","0","1.14","2.149507","0","0","0","0.2728736","0.2957472","0.3186208"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102302","390.6386","0","1.14","2.152259","0","0","0","0.2731356","0.2962712","0.3194068"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102303","390.6421","0","1.14","2.154995","0","0","0","0.2733961","0.2967921","0.3201882"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102304","390.6454","0","1.14","2.157635","0","0","0","0.2736472","0.2972943","0.3209415"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102305","390.6488","0","1.14","2.160383","0","0","0","0.2739096","0.2978192","0.3217288"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102306","390.6522","0","1.14","2.163084","0","0","0","0.2741704","0.2983409","0.3225113"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102307","390.6556","0","1.14","2.165812","0","0","0","0.2744322","0.2988644","0.3232966"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102308","390.6591","0","1.14","2.168626","0","0","0","0.2747055","0.2994109","0.3241164"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102309","390.6624","0","1.14","2.171274","0","0","0","0.2749613","0.2999225","0.3248838"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102310","390.9437","0","1.14","2.396322","0","0","0","0.2990927","0.3481855","0.3972782"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102311","390.9482","0","1.14","2.399873","0","0","0","0.2994955","0.3489911","0.3984866"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102312","390.9518","0","1.14","2.40276","0","0","0","0.299819","0.349638","0.3994571"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102313","390.9551","0","1.14","2.405449","0","0","0","0.3001211","0.3502423","0.4003634"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102314","390.9585","0","1.14","2.40814","0","0","0","0.3004233","0.3508465","0.4012698"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102315","390.9619","0","1.14","2.410877","0","0","0","0.3007345","0.351469","0.4022036"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102316","390.9653","0","1.14","2.413577","0","0","0","0.3010366","0.3520732","0.4031098"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102317","390.9687","0","1.14","2.416293","0","0","0","0.3013417","0.3526834","0.404025"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102318","390.972","0","1.14","2.419005","0","0","0","0.3016437","0.3532873","0.404931"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102319","390.9754","0","1.14","2.421704","0","0","0","0.3019486","0.3538973","0.4058459"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102320","390.9789","0","1.14","2.424434","0","0","0","0.3022566","0.3545132","0.4067698"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102321","390.9822","0","1.14","2.427091","0","0","0","0.3025553","0.3551106","0.407666"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102322","390.9856","0","1.14","2.429853","0","0","0","0.3028662","0.3557323","0.4085985"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102323","390.9888","0","1.14","2.432428","0","0","0","0.3031525","0.356305","0.4094575"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102324","390.9923","0","1.14","2.43521","0","0","0","0.3034661","0.3569323","0.4103984"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102325","390.9956","0","1.14","2.437872","0","0","0","0.3037644","0.3575289","0.4112933"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102326","390.999","0","1.14","2.440586","0","0","0","0.3040687","0.3581373","0.412206"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102327","391.0024","0","1.14","2.443294","0","0","0","0.3043728","0.3587455","0.4131182"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102328","391.0059","0","1.14","2.446035","0","0","0","0.3046828","0.3593655","0.4140483"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102329","391.0092","0","1.14","2.448747","0","0","0","0.3049865","0.359973","0.4149595"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102330","391.0126","0","1.14","2.451466","0","0","0","0.305287","0.360574","0.4158611"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102331","391.0161","0","1.14","2.454194","0","0","0","0.3055934","0.3611868","0.4167803"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102332","391.0194","0","1.14","2.456904","0","0","0","0.3058966","0.3617932","0.4176897"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102333","391.0228","0","1.14","2.459619","0","0","0","0.3061995","0.362399","0.4185985"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102334","391.0262","0","1.14","2.462365","0","0","0","0.3065052","0.3630105","0.4195157"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102335","391.0297","0","1.14","2.465102","0","0","0","0.3068137","0.3636275","0.4204412"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102336","391.033","0","1.14","2.467784","0","0","0","0.3071099","0.3642198","0.4213297"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102337","391.0365","0","1.14","2.470527","0","0","0","0.3074149","0.3648297","0.4222446"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102338","391.0398","0","1.14","2.473208","0","0","0","0.3077135","0.365427","0.4231405"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102339","391.0432","0","1.14","2.47587","0","0","0","0.3080088","0.3660177","0.4240266"
"PLT_Monitor_Session","2026-04-22 12:14:16","Box_13","102340","391.0466","0","1.14","2.478611","0","0","0","0.308313","0.3666259","0.4249389"
